#Frame           phi1         psi1
     744     -69.4903     134.4521
     745     -96.2093     141.8162
     746     -73.2899     126.4983
     747     -96.2841     131.6213
     748     -81.7808     130.5923
     749    -100.2947     140.8081
     750    -108.4530     155.9514
     751     -98.7619     135.0414
     752     -64.2998     151.6559
     753    -106.9062    -178.3050
     754     -80.1025    -175.8727
     755    -135.0685    -163.9989
     756     -94.8059     166.5397
     757     -66.5999     160.3604
     758     -81.3152     173.4736
     759     -71.6985     164.8605
     760     -94.2425     130.3689
     761     -55.6695     145.0894
     762     -57.7693     135.6264
     763     -82.5112     160.5195
     764     -71.4498     154.2900
     765     -80.0349     169.8388
     766     -80.2413    -175.4344
     767     -95.1156     169.9627
     768     -67.9043     163.7148
     769     -68.0081    -176.4019
     770     -72.4779     153.9708
     771     -88.8510     143.7392
     772     -59.2097     152.4556
     773     -54.5544     127.0246
     774     -65.0060     146.3764
     775     -62.4473     150.5762
     776     -75.1447     163.0509
     777     -84.9149     165.8582
     778     -70.4687     149.0365
     779     -78.3467     149.8099
     780     -67.9521     154.7325
     781     -85.9730     130.5265
     782     -73.9492     131.7537
     783     -65.3599     136.8610
     784     -55.4414     146.5242
     785     -74.9954     162.1342
     786     -85.1181     158.5367
     787     -69.1034     154.0102
     788     -99.7596     145.0830
     789     -76.6764     159.0202
     790     -66.5192     145.5718
     791     -97.7976     177.4238
     792     -50.3356     143.9987
     793     -88.2896     139.1268
     794     -98.9795     142.3802
     795    -122.6218     132.8309
     796    -104.7548     130.0298
     797     -98.1894     154.9093
     798    -131.5217     137.2017
     799     -95.0701     107.4683
     800    -110.8472     127.3172
     801    -155.4536     136.7378
     802     -80.4732     139.8328
     803    -112.6959     136.0456
     804     -94.2168     122.2326
     805    -103.0025     112.9024
     806    -113.0592     115.7382
     807    -115.9190     139.4295
     808    -148.3831     133.7869
     809     -98.9616     133.1473
     810    -113.2016     129.8032
     811    -132.2506     146.3901
     812    -113.0708     145.9110
     813     -75.6591     125.0588
     814     -90.8964     129.4485
     815     -86.3152     123.3070
     816     -87.8805     124.7005
     817    -101.3556     108.0034
     818     -78.9516     147.8900
     819     -79.0152     150.1613
     820     -93.8062     147.4202
     821     -70.9060     122.0184
     822     -63.8700     114.3407
     823     -66.7562     143.6722
     824     -81.2447     151.2833
     825    -105.5259     156.5073
     826     -77.2829     160.0210
     827     -96.6040     151.4536
     828     -82.5964     143.9684
     829     -96.3967     139.6209
     830     -67.9484     149.4861
     831     -75.7776     154.4531
     832    -103.1171     126.0404
     833    -100.6823     124.2539
     834     -98.9672     124.4377
     835     -85.3232     109.9406
     836     -87.0532     134.0761
     837     -78.5445     121.3932
     838     -81.1740     122.3517
     839     -85.4594      60.0790
     840     -92.9456      55.5422
     841     -87.9471      80.6127
     842     -94.9799     108.2078
     843     -83.9928     118.6713
     844     -79.9399     111.0338
     845     -85.0120     119.2171
     846    -107.1297     142.6795
     847     -86.3781      92.3827
     848     -81.2978     137.2764
     849     -89.8496      65.5623
     850     -67.9877     111.4498
     851    -100.0895     106.9622
     852     -84.9795     129.2676
     853    -113.9031     132.7947
     854     -99.1918     123.6974
     855     -99.4362     129.2050
     856    -104.0719     106.2862
     857     -82.7052     116.7406
     858    -123.3407     153.5759
     859    -132.8058     121.4066
     860     -98.9554     133.3684
     861    -109.6125     140.5950
     862    -132.0408     138.5846
     863    -122.7697     125.2477
     864    -119.5405     141.0917
     865     -64.6355     148.8418
     866    -106.3632     143.0625
     867     -99.8453     134.3237
     868    -127.9774     139.6562
     869    -121.8928     126.7608
     870     -95.0610     105.9165
     871     -84.7442     109.6888
     872     -87.3315     146.9389
     873    -109.1071     111.3391
     874    -134.9907     128.7101
     875    -103.5022       4.5037
     876    -119.5359     -41.5290
     877    -112.8181     -48.3263
     878    -105.7438     -47.4155
     879     -76.7996     -34.3775
     880     -90.6844     -20.5539
     881    -106.6468     -59.9686
     882    -104.3196     -38.4931
     883     -94.1831     -20.5021
     884     -86.4067     -11.3368
     885    -121.7961     -20.6694
     886    -106.8719      11.6852
     887    -128.9380      -9.4796
     888     -66.2414     -24.5727
     889    -117.0680      10.7109
     890    -103.4663     -19.7203
     891     -99.7795     -73.7333
     892    -112.3137     -20.0297
     893    -113.2479      -9.3238
     894     -79.5217     -64.2131
     895     -74.8814     -53.7368
     896     -86.5173     -50.6961
     897     -90.9551     -44.6619
     898     -90.2839      -8.9321
     899    -106.8357     -17.2430
     900     -99.9361     -52.0693
     901     -79.9633     -55.5673
     902     -82.1235     -20.0317
     903    -102.4486     -24.9331
     904     -92.2112     -84.6964
     905    -105.7723     -54.7129
     906     -91.4977     -74.9233
     907     -97.4562     -27.6008
     908     -99.7047     -26.7243
     909     -94.6526     -92.4467
     910     -90.9855     -66.2202
     911     -69.3385     -58.5539
     912     -74.3492     -50.7230
     913     -80.7994     -30.1416
     914     -97.7500     -12.4317
     915    -118.8497     -19.6242
     916     -98.9748     -71.1189
     917     -72.7654     -48.6737
     918     -71.7326     -53.3060
     919     -75.0646     -68.0856
     920     -68.4323     -80.1151
     921     -53.8094     -72.7405
     922     -65.7691     -79.5942
     923     -56.5494     -79.4835
     924     -57.4856    -122.7261
     925     -91.4014     -93.0754
     926     -61.4097     -52.6323
     927     -61.4943    -130.4961
     928     -58.5965     -98.5649
     929     -62.0739     -70.9903
     930     -67.3717     -79.7149
     931     -52.5376     -73.3587
     932     -51.5545     -57.9295
     933     -84.3611     -29.9530
     934     -73.0822     -26.3681
     935     -63.8167     -56.2291
     936     -92.2459     -74.2103
     937     -95.0459     -47.3306
     938    -109.8943     -21.0771
     939    -103.5762     -56.7558
     940    -108.6463     -78.3868
     941     -90.0442     -39.1705
     942     -80.0778     -72.1347
     943     -96.7825     -56.5637
     944    -110.1419     -25.5213
     945     -91.3164     -69.7042
     946     -69.9888     -32.6373
     947     -57.8707     -51.7640
     948     -40.0764     -40.5208
     949     -18.5320     -72.1335
     950     -53.5724     -41.7612
     951     -59.9493     -57.8028
     952     -68.9794     -39.9058
     953     -63.7646     -48.5056
     954     -48.3571     -74.4103
     955     -68.3290     -56.5716
     956     -54.6906     -80.2523
     957     -66.5418     -63.2412
     958     -57.4857     -43.7959
     959     -83.2719     -59.0356
