#Frame           phi1         psi1
     744     -52.4363     -26.8608
     745     -65.0429     -31.5262
     746     -75.4725     -27.0809
     747     -61.9041     -30.0475
     748     -55.1076     -25.4074
     749     -74.9898     -20.9684
     750     -59.1622      -4.2098
     751     -67.7376     -13.7807
     752     -88.2666     -23.8038
     753     -90.6213     -23.8316
     754     -73.6489     -29.9154
     755     -68.3474     -18.7438
     756     -54.6532     -22.8092
     757     -48.9882     -53.3476
     758     -62.3045     -20.4907
     759     -49.3115     -26.7312
     760     -65.6008     -31.5646
     761     -58.3328     -41.5178
     762     -88.5637     -22.0025
     763     -68.4961     -28.7663
     764     -59.9571     -31.2374
     765     -60.4658     -28.1108
     766     -53.6745     -25.0373
     767     -57.4015     -40.0101
     768     -79.4316     -22.1047
     769     -74.1897     -26.5424
     770     -70.3636     -14.3249
     771     -53.0307     -33.0011
     772     -58.1872     -20.5970
     773     -56.3598     -39.0024
     774     -47.4711     -29.4757
     775     -60.9560     -25.7382
     776     -67.4331     -23.1502
     777     -62.9742     -24.5787
     778     -62.0387     -33.0677
     779     -65.8520     -19.1877
     780     -60.3765     -38.7476
     781     -72.2099     -20.3172
     782     -53.2011     -23.0732
     783     -59.6158     -18.9998
     784     -62.3088     -21.3446
     785     -66.0930     -29.3171
     786     -63.6415     -19.3710
     787     -55.3768     -29.3851
     788     -51.7264     -26.8280
     789     -86.4943     -38.7440
     790     -71.0610     -49.7112
     791     -70.0001     -38.1529
     792     -55.5453     -37.6545
     793     -62.0093     -42.7272
     794     -65.1586     -48.2783
     795     -59.6368     -29.9454
     796     -64.6482     -26.0001
     797     -61.6144     -38.4332
     798     -62.0703     -21.1228
     799     -67.0832     -24.7803
     800     -76.8621     -30.9924
     801     -76.3990     -27.8557
     802     -68.6722     -29.8075
     803     -61.9899     -29.9065
     804     -63.5056     -30.2781
     805     -54.6016     -30.6297
     806     -55.1204     -39.1827
     807     -53.5885     -41.6278
     808     -58.6675     -37.6498
     809     -60.9969     -34.5322
     810     -63.8691     -28.7296
     811     -57.4238     -20.9774
     812     -68.8496     -13.1498
     813     -60.6734     -28.8027
     814     -57.7180     -26.9932
     815     -42.9700     -49.0497
     816     -53.8117     -39.8071
     817     -70.7227     -33.8402
     818     -51.5298     -46.1016
     819     -53.4770     -38.4379
     820     -71.8367     -19.7111
     821     -73.9563     -32.0324
     822     -58.0507     -54.9217
     823     -71.8423     -43.6230
     824     -64.0979     -24.0427
     825     -66.6940     -28.0746
     826     -71.6843     -39.4803
     827     -66.2328     -42.5287
     828     -61.7636     -40.1184
     829     -63.1346     -31.6529
     830     -66.4726     -36.1644
     831     -69.1616     -30.1606
     832     -68.2172     -19.8359
     833     -69.0115     -29.6636
     834     -78.9120     -24.2451
     835     -71.7963     -27.7295
     836     -56.0715     -24.7665
     837     -44.9443     -41.6286
     838     -60.1512     -47.0453
     839     -62.2723     -24.5669
     840     -72.4783     -16.0371
     841     -54.8331     -24.0079
     842     -66.4774     -36.2033
     843     -87.8776     -22.4745
     844     -75.1550     -24.3399
     845     -72.8855     -19.1540
     846     -73.1769     -20.0057
     847     -78.8864     -10.8890
     848     -57.9415     -21.7874
     849     -69.6762     -24.4952
     850     -57.6247     -26.4205
     851     -59.3574     -26.3442
     852     -65.4927     -17.7761
     853     -50.4800     -36.3114
