#Frame           phi1         psi1
     797     -89.3618     103.7934
     798     -84.3714      78.9520
     799     -89.2596      73.5709
     800     -85.1548      78.0177
     801     -75.5601     104.9799
     802     -93.3335     108.8113
     803    -110.6949     108.2977
     804     -81.0844      88.0534
     805     -75.0041      91.1559
     806     -76.1871      96.9668
     807     -77.2460      78.4568
     808     -82.0004      84.8144
     809     -81.4204      75.8540
     810     -78.0671      80.5047
     811     -84.1124      74.3512
     812     -84.7153      75.7394
     813     -76.9887      92.0959
     814     -83.7279      97.0368
     815     -82.6567      85.4019
     816     -78.9095     102.4441
     817     -84.6887      78.9283
     818     -75.6373     116.8414
     819     -99.2805      95.7712
     820     -92.3445     103.2538
     821     -89.6075      87.4769
     822     -80.3996      93.6353
     823     -81.8824     107.6948
     824    -103.2437     107.6752
     825     -84.2398      83.0895
     826     -83.3835      90.5794
     827    -118.7581     105.4993
     828     -82.9053      97.6784
     829     -85.9897     109.1000
     830     -76.7340      87.2817
     831     -80.9955      96.7932
     832    -107.0648     100.0629
     833     -98.9322     108.5614
     834     -80.5567     105.6505
     835     -79.1971      70.9166
     836     -88.0943      98.2608
     837     -76.5315     113.2901
     838    -104.7047     101.6944
     839     -99.6502     102.4574
     840     -88.9659     106.9339
     841     -99.8562      96.3441
     842     -83.1639      91.3304
     843     -89.2001      99.9800
     844     -84.2280     124.8136
     845     -94.6733     100.8152
     846     -72.1098      97.3310
     847     -73.7481     121.2685
     848     -86.7974     128.0655
     849     -83.6402      96.9834
     850     -87.7313      83.7182
     851     -76.3566      76.5296
     852     -79.1436      69.0266
     853     -79.7186      90.2063
     854     -83.6410      75.4926
     855     -84.7344      78.8937
     856     -83.2842      81.3907
     857     -70.3128      85.1084
     858     -77.8956      91.8031
     859     -82.1102      87.4781
     860     -77.4437      73.7955
     861     -78.3449      84.1841
     862    -100.3356      75.3314
     863     -90.1755     111.4570
     864    -117.4513      68.9238
     865     -71.9522     120.7596
     866     -80.0559      84.7391
     867     -85.6430      82.3104
     868     -97.8090      78.0518
     869     -86.7908      74.3797
     870     -93.2083     103.3723
     871     -95.7638     109.5359
     872     -85.3361      83.5861
     873     -91.9305      75.2144
     874     -90.2423      63.9113
     875     -77.2203      72.0946
     876     -86.4069      84.2899
     877     -78.1173      80.7404
     878     -77.1022      70.3924
     879     -85.8014      74.8303
     880     -91.1440     105.3650
     881     -83.1767      65.0101
     882     -79.6700      82.7566
     883    -105.4228     103.7375
     884    -129.0246      98.0285
     885     -90.2197      77.9120
     886    -116.5057     101.0189
     887     -96.1034      69.6596
     888     -77.6398      86.9694
     889     -88.0981      91.2875
     890     -98.7217     100.1131
     891     -85.9177      71.2056
     892     -76.5799      82.7913
     893     -82.4052      85.0072
     894     -75.7964      72.5701
     895     -93.7237      88.2837
     896     -83.0709     102.9090
     897     -80.9972      74.5581
     898     -73.7518      85.2723
     899     -86.5002      90.2326
     900     -84.2553      81.5259
     901     -86.4449      90.0352
     902     -76.1809      88.5680
     903    -105.7957      79.8431
     904     -97.6057      89.6268
     905     -79.3849      82.8810
     906     -79.3900      73.5405
     907     -84.6679      65.3695
     908     -79.6791      73.8576
     909    -108.8776     108.4290
     910     -80.9216      83.6185
     911     -99.1513     101.7790
     912     -62.4454      76.6665
     913     -86.2993      68.0147
     914     -89.2955      76.9221
     915    -102.9620      97.8048
     916     -83.4675      69.3552
     917     -79.1300      73.5812
     918     -91.1020      88.8320
     919     -92.9833      92.4315
     920     -77.1310      72.6909
     921     -84.9089      77.5141
     922     -87.3505      55.7981
     923     -74.5844      66.8071
     924     -78.4106      74.4902
     925     -86.2250      81.2685
     926    -102.7822      81.2577
     927     -97.5146      74.4160
     928     -91.4989      92.1579
     929     -91.7014      79.9541
     930     -87.9511      89.9166
     931     -74.7965      64.9474
     932     -84.2595      88.9447
     933     -72.1158      74.0473
     934     -81.9115      73.7514
     935     -80.0337      64.7077
     936     -72.6034      40.7985
     937     -87.4075      48.1948
     938     -81.4015      42.6853
     939     -76.7784      87.6929
     940     -84.0891      44.0088
     941     -85.0339     100.5071
     942     -84.0951     117.4970
     943     -74.4204     126.1575
     944     -52.2890     137.1423
     945     -72.7981     125.3605
     946     -81.0220     129.6668
     947     -73.6775     139.6759
     948     -71.3872     138.2601
     949     -72.2246     140.8103
     950     -64.4878     157.4805
     951     -75.2854     149.5986
     952     -76.7933     155.8887
     953     -73.5987     138.8708
     954     -78.0437     145.3699
     955     -56.5541     143.2492
     956     -61.2758     137.4643
     957     -88.7878     146.9284
     958     -77.7611     154.7925
     959     -85.3615     136.0864
     960     -65.9548     152.8488
     961     -61.5765     134.8567
     962     -61.2377     164.8413
     963     -90.6357     139.0109
     964     -62.5441     138.8983
     965     -68.1444     142.1082
     966     -57.0986     140.4989
     967     -49.4646     135.8747
     968     -67.4812     133.7716
     969     -63.7354     125.6020
     970     -64.5647     146.3004
     971     -55.7168     123.2817
     972     -48.0499     138.3309
     973     -57.3018     131.7172
     974     -65.0966     135.3648
     975     -71.7805     142.0788
     976     -60.7298     127.3720
     977     -57.3683     133.0146
     978     -57.5137     130.4949
