#Frame            phi          psi
     758     -89.8914     -10.0058
     759     -76.9466      34.7771
     760     -78.9032      12.7469
     761     -67.8948     -33.0812
     762     -69.6807     -48.2740
     763     -81.1287     -28.9680
     764    -128.1144     -58.0789
     765     -85.3622       1.4255
     766     -85.8402     -42.1950
     767     -97.2813      -8.5233
     768     -71.5755     130.8576
     769     -90.0266     150.0575
     770     -87.0325     153.5029
     771     -74.8815     140.7200
     772     -86.1859     124.6287
     773     -78.6127     155.1097
     774     -80.3834     145.4433
     775     -44.9011     119.7949
     776     -69.6013     133.1801
     777     -75.7440     149.1098
     778     -67.2291     152.1420
     779     -80.0841     152.0010
     780     -91.5012     152.0487
     781     -90.4408     173.4077
     782     -75.9965     174.7995
     783     -83.3584     167.1395
     784     -60.7181     166.4424
     785    -138.0285     172.2371
     786     -91.2207     166.3573
     787     -69.5410     165.0938
     788     -66.8235     152.1963
     789     -52.3268     139.9492
     790     -57.5125     148.1692
     791     -84.5178     154.2941
     792     -69.8528     145.6332
     793     -73.3598     140.8869
     794     -72.7754     156.8170
     795     -85.0559     164.9240
     796     -64.8887     172.4797
     797     -55.4620     147.6821
     798     -66.5143     153.1648
     799     -72.9503     145.6886
     800     -45.0605     147.6286
     801     -69.4166     158.4716
     802     -71.2929     171.4633
     803     -72.4031     168.1921
     804     -83.0273    -172.7833
     805     -80.8396     131.9544
     806     -75.4677     177.5276
     807     -95.2150     145.2912
     808     -98.0629     164.6234
     809     -92.7759     151.2295
     810     -79.4064     168.9075
     811     -57.2352     164.6760
     812     -80.2396     162.6115
     813    -121.3036     171.8331
     814     -96.2313     132.9624
     815    -100.0058     147.0337
     816     -73.7357     156.0899
     817     -73.8106     148.6972
     818     -53.6962     157.7574
     819     -85.3747     173.3027
     820     -60.0785     132.7941
     821     -87.2995     150.6420
     822    -107.8140     177.8457
     823     -85.5607     150.9140
     824     -86.4992     174.9008
     825     -89.6117    -123.1574
     826     -87.1280     -39.3356
     827     -95.8630     -34.9095
     828     -70.8021      -2.1944
     829     -59.2494       3.5192
     830     -92.9218      -1.2768
     831     -81.3379      53.8338
     832     -59.5804      -8.7631
     833     -80.2609      -8.0905
     834     -87.4133     -16.9384
     835     -75.4242     -29.8709
     836     -74.8823     -52.4449
     837     -79.4922      -2.7106
     838     -81.3562     -37.1788
     839     -85.5121     -40.4353
     840     -87.5664     -30.1054
     841     -82.0731      -9.9583
     842     -99.2019       6.2556
     843     -94.1647     -15.4677
     844     -94.9938     -15.6432
     845     -89.4687     -37.8165
     846     -64.2741     -40.9069
     847     -78.9322     -19.9385
     848     -57.7199     -31.5615
     849     -67.8983     -16.5456
     850     -80.4376      -7.2805
     851     -91.9629       2.5113
     852     -99.1067     -13.8142
     853     -89.5541     -12.9851
     854     -81.1380     -65.3719
     855     -88.0692     -15.7343
     856     -82.1314      -2.7049
     857     -78.8092     -22.1399
     858     -82.9400      -1.8845
     859     -85.6429     -50.8697
     860     -51.2966     -47.7659
     861     -79.6313     -16.9948
     862     -74.8863     -34.1573
     863     -62.7152     -26.4763
     864     -84.3615     -19.8074
     865    -116.2933      -7.0834
     866     -73.6335     -21.4112
     867     -91.3480     -14.0433
     868     -78.5167     -47.8680
     869     -73.2950     -49.3510
     870    -109.9550     -56.6290
     871     -73.4617     -45.2228
     872     -86.8943     -38.9219
     873     -96.8527    -117.7984
     874     -52.7502     -35.5814
     875     -69.2604     -52.5911
     876     -71.7664     -49.7756
     877     -72.8384     -11.4032
     878     -80.2717     -28.6391
     879     -19.7690     -57.6109
     880     -75.4831     -62.7815
     881    -126.3107     -16.4800
     882     -66.9699     -23.1823
     883     -46.3879     -55.0359
     884     -47.1203     -55.9472
     885     -78.2778     -31.3755
     886     -63.2781     -42.0573
     887    -121.7397      -9.7254
     888     -58.3932     -37.8569
     889     -70.4085     -12.5933
     890     -65.7553     -14.0571
     891     -60.2051     -47.2945
     892     -65.0385     -17.1019
     893     -80.6170     -31.1473
     894     -80.2375     -19.0361
     895     -93.3922     -23.5097
     896     -76.9392      -9.6557
     897     -53.6875     -32.4682
     898    -129.3859     -23.4022
     899     -73.7535     -17.3887
     900     -86.7555      -5.7490
     901     -93.8665     -42.7638
     902     -75.9134      -7.6279
     903     -91.9073     -25.8939
     904    -111.0115       0.9626
     905     -63.9881     -25.9161
     906     -79.4087     -68.5474
     907     -90.9027     -39.6565
     908     -65.5113     -38.4824
     909     -82.0037     -37.4434
     910     -88.4565     -11.9113
     911     -77.5921     -27.4676
     912     -69.8974     -12.2489
     913     -79.5266     -28.9952
     914     -89.7649     -22.7573
     915    -123.3466       1.3730
     916    -107.3860     -38.2392
     917     -71.6751     -46.2569
     918    -111.8709     -24.7771
     919     -77.9181    -157.6507
     920     -95.2419    -168.3666
     921     -65.5548     151.4230
     922     -77.7726     140.4466
     923     -52.4070     144.0089
     924     -64.3095     149.1792
     925     -63.3310     129.2634
     926     -70.7746     161.7273
     927     -98.6210     154.2375
     928     -70.3248    -174.3831
     929     -64.0243     140.7062
     930     -77.0345     145.8756
     931     -66.3875     140.4004
     932     -78.4000     146.6602
     933     -71.1635     145.1562
     934     -96.8919     157.4780
     935     -76.8095     142.2083
     936     -99.5615     159.9838
     937     -45.2293     148.4312
     938     -71.3775     159.1016
     939    -100.3425     176.9669
     940     -70.1925     170.3452
     941     -70.9936     147.8759
     942     -64.0136     143.3860
     943     -63.8884     170.2012
     944     -66.2731     167.0072
     945     -54.0406     160.4658
     946     -64.6140     154.2786
     947     -70.3404     169.4273
     948     -69.4028     167.6231
     949     -55.9667     133.1868
     950     -54.6323     114.7368
     951     -84.9360     177.9770
     952     -90.9042     147.0131
     953     -67.2180     143.3393
     954     -82.4562     147.3339
     955    -117.9732     169.0921
     956    -145.1854     154.5571
     957     -59.6251     141.0372
     958     -57.7987     126.5008
     959     -77.2898     157.3724
     960     -83.5398     144.0534
     961     -66.1393     141.3472
     962     -59.7057     162.3361
     963     -88.6695     167.3913
     964    -107.1190    -179.6594
     965     -77.1181     167.1589
     966     -98.2569     171.0263
     967     -71.2393     138.3076
     968     -89.0320     147.5094
     969    -135.0419     156.5482
     970    -131.0271     127.0228
     971    -101.4893     169.3801
     972     -72.2537     150.3471
     973     -61.6494     161.2490
     974     -65.9054     175.3964
     975     -57.0530     151.2370
